Unidade de Produção,Espécie,Volume Total (m³),Número de Árvores,Preço (R$/m³),Valor Estimado (R$)
AC_148,envira iodo,0.19952483477139898,1,600.0,119.71490086283939
AC_148,envira piaca,0.09105644321005814,1,650.0,59.18668808653779
AC_148,envira sapotinha,1.3755783306486842,3,600.0,825.3469983892105
AC_148,envira tania,5.552250505896805,1,600.0,3331.350303538083
AC_148,espinheiro,1.3628282176861684,1,700.0,953.9797523803178
AC_148,falso pau brasil,4.959846808756902,3,750.0,3719.8851065676768
AC_148,feijao bravo,16.513385908513644,1,600.0,9908.031545108186
AC_148,gogo de guariba,0.08953810940688853,2,600.0,53.722865644133115
AC_148,guariuba,4.483627672592863,2,600.0,2690.176603555718
AC_148,guariuba roxa,0.05561250690367579,1,700.0,38.928754832573055
AC_148,inga ferro,0.7657010706563793,4,600.0,459.42064239382756
AC_148,ipe amarelo liso,6.184299211732629,1,600.0,3710.5795270395774
AC_148,jaca brava,0.7805174706822735,2,650.0,507.33635594347777
AC_148,jito branco,0.07161337293319034,1,650.0,46.54869240657372
AC_148,jito preto,3.904482980377338,5,650.0,2537.91393724527
AC_148,jito vermelho,0.157649252165056,1,600.0,94.58955129903359
AC_148,joao mole,0.20927217455215882,1,600.0,125.56330473129529
AC_148,limaozinho,0.08844544746182306,1,650.0,57.48954085018499
AC_148,louro abacate,0.04690814579108419,1,600.0,28.144887474650513
AC_148,louro amarelo,0.7193274209625915,5,700.0,503.52919467381406
AC_148,louro preto,1.5565604845288916,4,700.0,1089.592339170224
AC_148,manite,11.897786993446719,1,600.0,7138.672196068032
AC_148,maparajuba branca,0.3956237334791506,1,600.0,237.37424008749036
AC_148,mororo vermelho,0.06330059262850488,1,650.0,41.14538520852817
AC_148,morta,0.07992482505088323,1,600.0,47.95489503052994
AC_148,muiratinga,0.11280301516698882,1,600.0,67.68180910019329
AC_148,muiraximbe vermelho,1.4294371983212883,1,600.0,857.662318992773
AC_148,mulateirana grande,0.23497671349605895,4,600.0,140.98602809763537
AC_148,mulateiro,15.509522902636611,2,600.0,9305.713741581967
AC_148,mulungu,1.1817163664477444,2,650.0,768.1156381910338
AC_148,murmuru,0.3194290090974937,4,600.0,191.65740545849624
AC_148,olacacea,1.0869466205087253,2,600.0,652.1679723052351
AC_148,pama preta,4.936356367775877,3,650.0,3208.63163905432
AC_148,pama vermelha,0.30403697650044575,1,600.0,182.42218590026746
AC_148,pataua,0.8817736867442673,3,600.0,529.0642120465603
AC_148,pau de remo,1.9829768257333094,3,700.0,1388.0837780133165
AC_148,paxiubao,5.480222240165124,17,600.0,3288.1333440990743
AC_148,pente de macaco,2.3739850887177743,2,600.0,1424.3910532306645
AC_148,sabugueiro bravo,0.2932561882569925,1,600.0,175.9537129541955
AC_148,sapota,5.795330626611715,3,750.0,4346.497969958787
AC_148,seringarana,2.5433251266390458,1,650.0,1653.1613323153797
AC_148,sernambi de indio,0.33085414313803546,1,600.0,198.51248588282127
AC_148,sernambi de indio branco,1.981385637687212,14,600.0,1188.8313826123272
AC_148,souva,1.6797393695859788,1,600.0,1007.8436217515873
AC_148,torem embauba,2.2046896756887726,1,600.0,1322.8138054132635
AC_148,ucuuba preta,0.5145973913956639,1,650.0,334.4883044071815
AC_148,ucuuba puna,0.10802661552642036,1,600.0,64.81596931585221
AC_148,ucuuba vermelha,5.799806139078438,9,650.0,3769.8739904009844
AC_148,uricuri,2.4005781760709968,6,600.0,1440.3469056425981
AC_148,urtigao,0.06873797541131174,1,600.0,41.242785246787044
AC_148,xixa amarelo,2.416856537258659,1,700.0,1691.7995760810613
AC_149,abiorana amarela,4.3245964626740845,1,600.0,2594.7578776044506
AC_149,abiorana casca fina,0.18879255480244383,3,650.0,122.7151606215885
AC_149,abiorana casca seca,0.6049545243970011,4,600.0,362.97271463820067
AC_149,abiorana vermelha,0.0825271218150746,1,650.0,53.64262917979849
AC_149,abiorana vermelha casca fina,0.02351010154960824,1,600.0,14.106060929764944
AC_149,algodoeiro,1.9984732943890444,2,600.0,1199.0839766334266
AC_149,angelca amarela,0.5504472129620367,5,700.0,385.3130490734257
AC_149,angico,2.270703483640471,1,600.0,1362.4220901842825
AC_149,araça bravo,0.3756262560196407,1,600.0,225.37575361178443
AC_149,assacu,6.895377741811205,1,600.0,4137.226645086723
AC_149,ata brava,1.696978373040531,2,600.0,1018.1870238243187
AC_149,açai,1.5162816409812465,8,600.0,909.7689845887479
AC_149,balsamo,1.6803855758495405,4,600.0,1008.2313455097243
AC_149,breu de campina,0.16126934319158986,1,600.0,96.76160591495392
AC_149,breu de tucano vermelho,0.06890522467235569,1,600.0,41.34313480341341
AC_149,breu maxixe,3.4003982314518213,4,600.0,2040.2389388710928
AC_149,burra leiteira,8.94626593271181,12,650.0,5815.072856262676
AC_149,butijao,0.5190800840006002,1,600.0,311.44805040036016
AC_149,cabelo de cutia,0.14242633341413596,1,650.0,92.57711671918838
AC_149,cacau da mata,0.11836669758320527,2,600.0,71.02001854992317
AC_149,cafezinho,2.1052141399330235,1,600.0,1263.128483959814
AC_149,caja,3.5935335878839973,1,600.0,2156.1201527303983
AC_149,carapanauba amarela,1.4093661191972944,4,750.0,1057.0245893979709
AC_149,carapanauba mirim,0.13755592720000934,1,600.0,82.5335563200056
AC_149,castainha,0.5222492922498875,1,650.0,339.46203996242684
AC_149,castanharana amarela,0.063630387789673,1,600.0,38.178232673803805
AC_149,cipo mucuna,0.09259206052386983,1,600.0,55.555236314321895
AC_149,coaçu,2.0407752929100016,4,650.0,1326.5039403915011
AC_149,copaiba amarela,0.07133649011714208,1,800.0,57.06919209371366
AC_149,embauba branca,0.14242633341413596,1,600.0,85.45580004848158
AC_149,envira ferro,0.7980542367122259,9,600.0,478.83254202733553
AC_149,envira fofa folha grande,0.120700208688871,1,600.0,72.4201252133226
AC_149,envira piaca,1.1994002625093534,6,650.0,779.6101706310797
AC_149,envira preta,0.09352254084598693,1,600.0,56.11352450759216
AC_149,envira sapotinha,1.7448469743668262,13,600.0,1046.9081846200957
AC_149,farinha seca,0.258442391589811,1,600.0,155.0654349538866
AC_149,fava amargosa,0.4271793654005486,1,600.0,256.3076192403292
AC_149,gameleira,0.5747821289837054,1,650.0,373.60838383940853
AC_149,guariuba,0.5076086405930411,1,600.0,304.56518435582467
AC_149,imbirindiba amarela,0.15763928307094796,2,750.0,118.22946230321097
AC_149,inga ferro,0.12057666694479303,1,600.0,72.34600016687583
AC_149,inga vermelha,0.7183257221648031,1,650.0,466.911719407122
AC_149,ipe amarelo liso,0.3416531377716067,1,600.0,204.99188266296403
AC_149,itauba,0.08435196681293608,1,600.0,50.611180087761646
AC_149,itaubarana,0.2980866501029386,2,600.0,178.85199006176316
AC_149,jaca brava,0.0909211852062748,1,650.0,59.09877038407862
AC_149,joao mole,0.7962220650549656,6,600.0,477.7332390329794
AC_149,limaozinho,0.8206953447961808,2,650.0,533.4519741175175
AC_149,louro,0.0939851366672121,1,600.0,56.39108200032726
AC_149,louro amarelo,0.18098738037816156,1,700.0,126.69116626471309
AC_149,louro preto,0.13961704099660563,1,700.0,97.73192869762394
AC_149,macucu sangue,0.2626727320204485,1,600.0,157.6036392122691
AC_149,mamui,0.24459729636142613,2,650.0,158.988242634927
AC_149,maparajuba vermelha,0.32045522411811195,1,650.0,208.29589567677277
AC_149,memecilacea,0.061662810728131005,1,600.0,36.9976864368786
AC_149,morta,2.963095617698272,5,600.0,1777.8573706189632
AC_149,muiratinga,0.036660067023684816,1,600.0,21.99604021421089
AC_149,muiraximbe branco,0.15718574371494218,2,600.0,94.31144622896531
AC_149,mulungu,1.9657388738787183,1,650.0,1277.730268021167
AC_149,murmuru,0.44711214955039147,5,600.0,268.2672897302349
AC_149,mutamba,0.8106161101791228,1,650.0,526.9004716164299
AC_149,olacacea,0.26342173831625004,2,600.0,158.05304298975003
AC_149,orelha de burro,0.3576962974816347,7,600.0,214.6177784889808
AC_149,parica,0.19892327547952007,1,600.0,119.35396528771204
AC_149,pau estalador,0.04710026052530979,1,600.0,28.26015631518587
AC_149,pente de macaco,0.3757040322397617,1,600.0,225.422419343857
AC_149,sapota,4.04158685874196,3,750.0,3031.1901440564698
AC_149,seringai,2.817552600613671,4,600.0,1690.5315603682025
AC_149,seringueira,0.11457947003833,1,600.0,68.74768202299799
AC_149,sucuba,0.35471081737137594,1,600.0,212.82649042282557
AC_149,tachi rosa,0.06085412681723216,1,600.0,36.5124760903393
AC_149,tamaquare grande,0.37875232832654704,1,600.0,227.25139699592822
AC_149,tatajuba,0.197479323608385,1,600.0,118.487594165031
AC_149,torem embauba,0.16312573222649226,1,600.0,97.87543933589536
AC_149,uricuri,2.9663488626499652,8,600.0,1779.8093175899792
AC_15,abiu,0.04819067842455422,1,600.0,28.914407054732532
AC_15,abiu rosa,0.2719251062075618,2,600.0,163.15506372453706
AC_15,andiroba,0.05124890119895624,1,600.0,30.749340719373745
AC_15,angelim,0.5568699978031272,4,600.0,334.12199868187633
AC_15,angelim amargoso,0.7297265888783155,1,600.0,437.83595332698934
AC_15,angelim branco,0.14562024679107932,2,600.0,87.3721480746476
AC_15,arvore morta,4.0508232389208665,7,600.0,2430.49394335252
AC_15,assacu,0.14208249716921326,2,600.0,85.24949830152795
AC_15,açai,1.0907016179071478,7,600.0,654.4209707442886
AC_15,bacuri,0.2690434551835652,2,600.0,161.42607311013913
AC_15,biorana,0.08053918135919154,1,600.0,48.32350881551492
AC_15,biorana casca fina,4.877398107213582,5,600.0,2926.4388643281495
AC_15,burra leiteira,0.2795411414130911,1,650.0,181.7017419185092
AC_15,buxichu,1.8101011690505546,3,600.0,1086.0607014303328
AC_15,cabelo de cutia,0.4588298920823285,1,650.0,298.2394298535135
AC_15,cafezinho,0.5461181231121318,5,600.0,327.6708738672791
AC_15,canela de velho,0.05460705891607516,1,650.0,35.49458829544886
AC_15,carapanauba,4.1791637549920875,2,600.0,2507.4982529952526
AC_15,casca roxa,1.7517149849950144,1,600.0,1051.0289909970086
AC_15,copaiba,3.9444935183154692,1,600.0,2366.6961109892814
AC_15,embauba,1.3879073080401905,8,600.0,832.7443848241143
AC_15,envira da folha miuda,0.0838690524034034,1,600.0,50.321431442042034
AC_15,envira fofa,1.0027375433500352,7,600.0,601.6425260100211
AC_15,envira preta,0.6356729396451103,1,600.0,381.40376378706617
AC_15,envira sapotinha,0.21733110783416132,1,600.0,130.3986647004968
AC_15,estalador,0.38989503041403634,1,600.0,233.9370182484218
AC_15,esteria,1.8369721792110103,7,600.0,1102.183307526606
AC_15,freijo branco,0.06316842451096347,1,600.0,37.90105470657808
AC_15,guaruba,5.228912732069279,3,600.0,3137.3476392415673
AC_15,inga ferro,0.9174639718423813,7,600.0,550.4783831054287
AC_15,inga peluda,0.9200126115721969,3,600.0,552.0075669433181
AC_15,itaubarana,0.055934704202695355,1,600.0,33.56082252161721
AC_15,juari,0.24646478338987113,1,600.0,147.87887003392268
AC_15,louro,0.1765628153067446,1,600.0,105.93768918404677
AC_15,louro amarelo,1.0746514174129653,2,700.0,752.2559921890758
AC_15,macucu,4.385030189376667,5,600.0,2631.0181136260003
AC_15,macucu sangue,1.9228594946022912,4,600.0,1153.7156967613748
AC_15,malva,0.041011578958932024,1,600.0,24.606947375359216
AC_15,malva branca,0.5335655322491449,2,600.0,320.139319349487
AC_15,manite,2.6612358506586626,1,600.0,1596.7415103951976
AC_15,maparajuba,2.914968152957197,3,600.0,1748.9808917743183
AC_15,maquereo da folha miuda,1.8424099654046038,1,600.0,1105.4459792427622
AC_15,mata mata,2.6362157680325238,7,600.0,1581.7294608195143
AC_15,mata mata branco,0.9437460626795151,4,600.0,566.2476376077091
AC_15,maçaranduba,2.1186322673350553,2,600.0,1271.1793604010331
AC_15,myrsia,0.05124890119895624,1,600.0,30.749340719373745
AC_15,ninhare,0.19059901711731966,2,650.0,123.88936112625778
AC_15,pama peluda,2.0809716318560816,1,600.0,1248.582979113649
AC_15,pama rosa,0.08521372006834758,1,600.0,51.12823204100855
